Molecule         Charge     2S frozen           E_RHF (Eh)          E_CCSD (Eh)       E_CCSD(T) (Eh)
----------------------------------------------------------------------------------------------------
acetaldehyde          0      0      3      -152.9147181809      -153.3731731986      -153.3865565038
acetic                0      0      4      -227.8110265942      -228.4494929519      -228.4674871623
alcl                  0      0     10      -701.4851989924      -701.6873723294      -701.6919383498
alcl3                 0      0     20     -1620.6514851205     -1621.1397037907     -1621.1498461951
alf                   0      0      6      -341.4228496558      -341.6709444985      -341.6751954032
alf3                  0      0      8      -540.4549264353      -541.0794558320      -541.0882935178
alh                   0      0      5      -242.4525015777      -242.5162417799      -242.5172062763
alh3                  0      0      5      -243.6261077558      -243.6989698563      -243.7000270255
allene                0      0      3      -115.8578208253      -116.2593022795      -116.2742300226
b2h6                  0      0      2       -52.8011810622       -53.0127913631       -53.0179444013
benzene               0      0      6      -230.7021216529      -231.4870207893      -231.5208770462
beta-lactim           0      0      5      -245.7762841772      -246.5282079899      -246.5531283514
bf                    0      0      2      -124.1075318340      -124.3734613614      -124.3794189226
bf3                   0      0      4      -323.2010937787      -323.8440943256      -323.8549245403
bh                    0      0      1       -25.1234403171       -25.2025390760       -25.2038006563
bh3                   0      0      1       -26.3844593317       -26.4762393238       -26.4774778563
bhf2                  0      0      3      -224.2632438519      -224.7239395635      -224.7320028335
bn                    0      0      2       -78.8906828174       -79.1806567197       -79.2153229345
borole                0      0      5      -179.0064725420      -179.6119229890      -179.6368562944
c-hcoh                0      0      2      -113.7777186307      -114.0908503141      -114.0989716640
c-hono                0      0      3      -204.6483891044      -205.1928599415      -205.2119647193
c-n2h2                0      0      2      -109.9853473187      -110.3226712640      -110.3335817338
c2                    0      0      2       -75.4159592747       -75.6288370032       -75.6486963400
c2cl2                 0      0     12      -994.6423831989      -995.1880790448      -995.2079088511
c2cl4                 0      0     22     -1913.6935772596     -1914.5453124750     -1914.5734367300
c2cl6                 0      0     32     -2832.6923768973     -2833.8537561150     -2833.8901149560
c2clh                 0      0      7      -535.7309973950      -536.1352732251      -536.1504126622
c2clh3                0      0      7      -536.9514774808      -537.3712761813      -537.3841587453
c2clh5                0      0      7      -538.1429615957      -538.5788280802      -538.5890926778
c2f4                  0      0      6      -473.4417244557      -474.4477871949      -474.4714327708
c2f6                  0      0      8      -672.4133303940      -673.7950865505      -673.8235073141
c2h2                  0      0      2       -76.8179298673       -77.0809273083       -77.0914701134
c2h3f                 0      0      3      -176.8842104871      -177.3440247149      -177.3561756208
c2h4                  0      0      2       -78.0260433742       -78.3046340881       -78.3131169220
c2h5f                 0      0      3      -178.0733635952      -178.5486680274      -178.5581855977
c2h6                  0      0      2       -79.2158051594       -79.5126774887       -79.5189407644
ccl2                  0      0     11      -956.7635594569      -957.1833233295      -957.1980743255
ccl2h2                0      0     11      -958.0251588996      -958.4610621531      -958.4715165768
ccl2o                 0      0     12     -1031.7331873718     -1032.3389269701     -1032.3589020553
ccl3h                 0      0     16     -1416.9353035741     -1417.5159055076     -1417.5314336058
ccl4                  0      0     21     -1875.8367938044     -1876.5644563724     -1876.5856654556
cclh3                 0      0      6      -499.1079278016      -499.4023487669      -499.4084216347
cf2                   0      0      3      -236.6731459071      -237.1709382320      -237.1830123386
cf2cl2                0      0     13     -1155.7400599366     -1156.5434179835     -1156.5625054425
cf4                   0      0      5      -435.6652416233      -436.5434889795      -436.5600881565
ch2-sing              0      0      1       -38.8748955673       -38.9983440064       -39.0006948366
ch2c                  0      0      2       -76.7655628298       -77.0150614862       -77.0238394387
ch2clf                0      0      7      -597.9610046497      -598.4360742606      -598.4458486719
ch2f2                 0      0      3      -237.9046058646      -238.4189401321      -238.4279821293
ch2nh                 0      0      2       -94.0259651164       -94.3311042032       -94.3404700347
ch3f                  0      0      2      -139.0345805992      -139.3689142934      -139.3744304119
ch3nh2                0      0      2       -95.1996556771       -95.5209346228       -95.5272995743
ch3ph2                0      0      6      -381.4937798938      -381.7717562449      -381.7785071333
ch4                   0      0      1       -40.1852147545       -40.3422906565       -40.3447557096
chf3                  0      0      4      -336.7860823888      -337.4822048818      -337.4950252538
cis-c2f2cl2           0      0     14     -1193.5626632035     -1194.4916277552     -1194.5175644829
